DateTime,AddedIPs,RemovedIPs
1606559429,44,0
1606559728,42,0
1606560028,41,0
1606560332,36,0
1606560630,45,0
1606560929,48,0
1606561232,48,0
1606561533,46,0
1606561829,37,0
1606562132,45,0
1606562428,48,0
1606562729,43,0
1606563034,40,0
1606563328,48,0
1606563629,51,0
1606563931,52,0
1606564228,32,0
1606564527,48,0
1606564832,44,0
1606565131,49,0
1606565428,43,0
1606565730,34,0
1606566029,43,0
1606566328,38,0
1606566632,36,0
1606566928,44,0
1606567228,43,0
1606567531,39,0
1606567829,51,0
1606568127,52,0
1606568432,39,0
1606568728,29,0
1606569030,37,0
1606569328,36,0
1606569629,40,0
1606569929,48,0
1606570230,50,0
1606570528,45,0
1606570830,45,0
1606571129,50,0
1606571429,45,0
1606571727,42,0
1606572031,51,0
1606572332,30,0
1606572628,48,0
1606572930,48,0
1606573229,27,0
1606573528,41,0
1606573833,50,0
1606574128,42,0
1606574428,49,0
1606574732,44,0
1606575029,54,0
1606575328,38,0
1606575630,41,0
1606575929,51,0
1606576230,45,0
1606576531,37,0
1606576829,39,0
1606577128,42,0
1606577430,53,0
1606577728,40,0
1606578029,46,0
1606578331,50,0
1606578629,42,0
1606578928,35,0
1606579233,45,0
1606579532,39,0
1606579830,47,0
1606580128,41,0
1606580429,48,0
1606580728,38,0
1606581030,41,0
1606581330,41,0
1606581629,39,0
1606581931,41,0
1606582229,42,0
1606582527,45,0
1606582830,40,0
1606583129,48,0
1606583430,52,0
1606583730,51,0
1606584029,32,0
1606584329,39,0
1606584631,43,0
1606584928,41,0
1606585230,51,0
1606585530,49,0
1606585831,36,0
1606586128,43,0
1606586435,41,0
1606586733,36,0
1606587031,43,0
1606587329,40,0
1606587629,43,0
1606587928,51,0
1606588232,34,0
1606588528,43,0
1606588829,28,0
1606589131,44,0
1606589431,51,0
1606589728,46,0
1606590030,46,0
1606590333,57,0
1606590629,52,0
1606590930,41,0
1606591229,44,0
1606591830,93,0
1606592127,46,0
1606592429,50,0
1606592732,44,0
1606593031,44,0
1606593328,39,0
1606593634,46,0
1606593931,45,0
1606594229,45,0
1606594530,52,0
1606594830,45,0
1606595131,50,0
1606595430,43,0
1606595727,44,0
1606596029,47,0
1606596631,85,0
1606596927,44,0
1606597233,47,0
1606597531,46,0
1606597829,32,0
1606598129,50,0
1606598431,46,0
1606598729,32,0
1606599029,47,0
1606599328,47,0
1606599629,41,0
1606599933,37,0
1606600229,31,0
1606600528,43,1
1606600835,37,0
1606601428,83,0
1606601731,48,0
1606602029,42,0
1606602328,34,0
1606602629,54,0
1606602927,35,0
1606603228,50,0
1606603531,48,0
1606603829,51,0
1606604127,47,0
1606604434,34,0
1606604734,35,0
1606605029,42,0
1606605331,41,0
1606605629,35,0
1606606230,89,0
1606606529,43,0
1606606831,35,0
1606607131,43,0
1606607429,43,0
1606607729,44,0
1606608037,44,0
1606608335,38,0
1606608630,49,0
1606608931,36,0
1606609228,32,0
1606609529,49,0
1606609831,44,0
1606610128,46,0
1606610429,56,0
1606611031,91,0
1606611328,33,0
1606611632,41,0
1606611931,42,0
1606612228,40,0
1606612529,42,0
1606612829,39,0
1606613128,33,0
1606613435,34,0
1606613728,48,0
1606614030,35,0
1606614330,55,0
1606614628,54,0
1606614928,50,0
1606615531,83,0
1606615829,26,0
1606616134,40,0
1606616429,39,0
1606616729,43,0
1606617032,29,0
1606617329,41,0
1606617629,32,0
1606617930,32,0
1606618230,38,0
1606618528,43,0
1606618832,32,0
1606619131,49,0
1606619429,40,0
1606619729,38,0
1606620030,37,0
1606620328,32,0
1606620630,44,0
1606620927,42,0
1606621229,39,0
1606621532,45,0
1606621829,41,0
1606622127,37,0
1606622430,40,0
1606622730,47,0
1606623028,40,0
1606623331,46,0
1606623629,42,0
1606623928,40,0
1606624231,40,0
1606624528,33,0
1606624829,40,0
1606625129,51,0
1606625432,40,0
1606625727,42,0
1606626032,46,0
1606626330,39,0
1606626628,53,0
1606626928,35,0
1606627228,36,0
1606627529,43,0
1606627829,52,0
1606628128,43,0
1606628431,43,0
1606628733,42,0
1606629029,40,0
1606629328,33,0
1606629630,40,0
1606629932,45,0
1606630228,47,0
1606630532,29,0
1606630829,42,0
1606631132,54,0
1606631432,37,0
1606631728,41,0
1606632028,43,0
1606632333,41,0
1606632628,29,0
1606632928,38,0
1606633232,53,0
1606633539,46,0
1606633828,40,0
1606634129,45,0
1606634428,39,0
1606635033,84,0
1606635329,35,0
1606635629,38,0
1606635932,26,0
1606636229,41,0
1606636528,41,0
1606636831,29,0
1606637129,37,0
1606637430,46,0
1606637729,43,0
1606638029,37,0
1606638328,31,0
1606638630,52,0
1606638928,51,0
1606639229,42,0
1606639531,38,0
1606639828,44,0
1606640128,42,0
1606640432,39,0
1606640729,43,0
1606641028,38,0
1606641330,44,0
1606641630,43,0
1606641929,48,0
1606642230,42,0
1606642528,33,0
1606642829,53,0
1606643130,45,0
1606643431,38,0
1606643728,54,0
1606644030,51,0
1606644331,36,0
1606644627,37,0
1606644928,32,0
1606645231,37,0
1606645529,46,0
1606645831,41,0
1606646127,45,0
1606646428,36,0
1606646733,51,0
1606647028,37,0
1606647328,47,0
1606647639,50,0
1606647929,49,0
1606648228,36,0
1606648528,40,0
1606648829,36,0
1606649128,38,0
